File	Column 1	Column 2
dialjournallitcrit19chicrich.tsv	Prince Ferdinand	LOCATION
dialjournallitcrit19chicrich.tsv	Princess Augusta	LOCATION
dialjournallitcrit15chicrich.tsv	Princeton	LOCATION
dialjournallitcrit17chicrich.tsv	Priscilla	LOCATION
dialjournallitcrit19chicrich.tsv	Prohibition States	LOCATION
dialjournallitcrit17chicrich.tsv	Prolegomena	LOCATION
dialjournallitcrit15chicrich.tsv	Prospero	LOCATION
dialjournallitcrit15chicrich.tsv	Protestant Germany	LOCATION
dialjournallitcrit15chicrich.tsv	Provence	LOCATION
dialjournallitcrit19chicrich.tsv	Provi	LOCATION
dialjournallitcrit15chicrich.tsv	Providence	LOCATION
dialjournallitcrit15chicrich.tsv	Prussia	LOCATION
dialjournallitcrit18chicrich.tsv	Prynne	LOCATION
dialjournallitcrit18chicrich.tsv	Psestum	LOCATION
dialjournallitcrit16chicrich.tsv	Pseudo	LOCATION
dialjournallitcrit16chicrich.tsv	Pseudodoxia Epidemica	LOCATION
dialjournallitcrit16chicrich.tsv	Psychol	LOCATION
dialjournallitcrit16chicrich.tsv	Public Works Of The Netherlands	LOCATION
dialjournallitcrit16chicrich.tsv	Publishers.	LOCATION
dialjournallitcrit19chicrich.tsv	Publishers Baltimore	LOCATION
dialjournallitcrit19chicrich.tsv	Pueblo Indians	LOCATION
dialjournallitcrit17chicrich.tsv	Pulcheria	LOCATION
dialjournallitcrit18chicrich.tsv	Punchinello	LOCATION
dialjournallitcrit17chicrich.tsv	Punjab	LOCATION
dialjournallitcrit17chicrich.tsv	Punjaub	LOCATION
dialjournallitcrit16chicrich.tsv	Puritan New England	LOCATION
dialjournallitcrit16chicrich.tsv	Pusey	LOCATION
dialjournallitcrit18chicrich.tsv	Pushkin	LOCATION
dialjournallitcrit15chicrich.tsv	Putney	LOCATION
dialjournallitcrit16chicrich.tsv	Puyvert	LOCATION
dialjournallitcrit16chicrich.tsv	Pygmalion	LOCATION
dialjournallitcrit15chicrich.tsv	Pyrenees	LOCATION
dialjournallitcrit19chicrich.tsv	Q.C.	LOCATION
dialjournallitcrit19chicrich.tsv	Quanza	LOCATION
dialjournallitcrit15chicrich.tsv	Quays	LOCATION
dialjournallitcrit16chicrich.tsv	Quebec	LOCATION
dialjournallitcrit15chicrich.tsv	Queens	LOCATION
dialjournallitcrit15chicrich.tsv	Queensland	LOCATION
dialjournallitcrit18chicrich.tsv	Quesnai	LOCATION
dialjournallitcrit15chicrich.tsv	Quito	LOCATION
dialjournallitcrit15chicrich.tsv	R.A.	LOCATION
dialjournallitcrit19chicrich.tsv	R.E.	LOCATION
dialjournallitcrit15chicrich.tsv	R.I.	LOCATION
dialjournallitcrit17chicrich.tsv	R.N.	LOCATION
dialjournallitcrit17chicrich.tsv	R.N. Illus.	LOCATION
dialjournallitcrit17chicrich.tsv	Racine	LOCATION
dialjournallitcrit17chicrich.tsv	Radcliffe	LOCATION
dialjournallitcrit15chicrich.tsv	Raleigh	LOCATION
dialjournallitcrit16chicrich.tsv	Rambouillet	LOCATION
dialjournallitcrit16chicrich.tsv	Rastatt	LOCATION
dialjournallitcrit17chicrich.tsv	Rathmore	LOCATION
dialjournallitcrit15chicrich.tsv	Redelia	LOCATION
dialjournallitcrit19chicrich.tsv	Red River	LOCATION
dialjournallitcrit15chicrich.tsv	Red River Valley	LOCATION
dialjournallitcrit17chicrich.tsv	Reforma	LOCATION
dialjournallitcrit15chicrich.tsv	Reichstag	LOCATION
dialjournallitcrit19chicrich.tsv	Remington	LOCATION
dialjournallitcrit15chicrich.tsv	Remsen	LOCATION
dialjournallitcrit17chicrich.tsv	Renan	LOCATION
dialjournallitcrit15chicrich.tsv	Rensselaer	LOCATION
dialjournallitcrit15chicrich.tsv	Renton	LOCATION
dialjournallitcrit16chicrich.tsv	Retrospect	LOCATION
dialjournallitcrit19chicrich.tsv	Reuchlin	LOCATION
dialjournallitcrit18chicrich.tsv	Reversing Waterloo	LOCATION
dialjournallitcrit17chicrich.tsv	Revolu	LOCATION
dialjournallitcrit15chicrich.tsv	Rheims	LOCATION
dialjournallitcrit16chicrich.tsv	Rheinwein	LOCATION
dialjournallitcrit15chicrich.tsv	Rhine	LOCATION
dialjournallitcrit15chicrich.tsv	Rhode Island	LOCATION
dialjournallitcrit19chicrich.tsv	Rhodes	LOCATION
dialjournallitcrit18chicrich.tsv	Rhone	LOCATION
dialjournallitcrit17chicrich.tsv	Rhyme	LOCATION
dialjournallitcrit15chicrich.tsv	Rialto	LOCATION
dialjournallitcrit15chicrich.tsv	Richmond	LOCATION
dialjournallitcrit18chicrich.tsv	Richmond Park	LOCATION
dialjournallitcrit17chicrich.tsv	Ridgefield	LOCATION
dialjournallitcrit16chicrich.tsv	Riga	LOCATION
dialjournallitcrit19chicrich.tsv	Rig Veda	LOCATION
dialjournallitcrit15chicrich.tsv	Rio Grande	LOCATION
dialjournallitcrit15chicrich.tsv	Ripon	LOCATION
dialjournallitcrit15chicrich.tsv	Ris	LOCATION
dialjournallitcrit18chicrich.tsv	Rita	LOCATION
dialjournallitcrit17chicrich.tsv	River	LOCATION
dialjournallitcrit16chicrich.tsv	Rivermouth	LOCATION
dialjournallitcrit15chicrich.tsv	Rivers	LOCATION
dialjournallitcrit18chicrich.tsv	River Thames	LOCATION
dialjournallitcrit15chicrich.tsv	Riviera	LOCATION
dialjournallitcrit18chicrich.tsv	Road	LOCATION
dialjournallitcrit15chicrich.tsv	Road Home	LOCATION
dialjournallitcrit19chicrich.tsv	Robert De Borron	LOCATION
dialjournallitcrit16chicrich.tsv	Robespierre	LOCATION
dialjournallitcrit15chicrich.tsv	Rochester	LOCATION
dialjournallitcrit15chicrich.tsv	Rockford	LOCATION
dialjournallitcrit15chicrich.tsv	Rocky Mountains	LOCATION
dialjournallitcrit17chicrich.tsv	Roland	LOCATION
dialjournallitcrit15chicrich.tsv	Romanism	LOCATION
dialjournallitcrit15chicrich.tsv	Rome	LOCATION
dialjournallitcrit17chicrich.tsv	Romeo	LOCATION
dialjournallitcrit18chicrich.tsv	Romualdo	LOCATION
dialjournallitcrit18chicrich.tsv	Ron	LOCATION
dialjournallitcrit15chicrich.tsv	Roosevelt	LOCATION
dialjournallitcrit17chicrich.tsv	Rosecrans	LOCATION
dialjournallitcrit17chicrich.tsv	Rosina	LOCATION
dialjournallitcrit16chicrich.tsv	Roskilde	LOCATION
dialjournallitcrit16chicrich.tsv	Rosny	LOCATION
dialjournallitcrit15chicrich.tsv	Rossia	LOCATION
dialjournallitcrit15chicrich.tsv	Rotterdam	LOCATION
dialjournallitcrit15chicrich.tsv	Rouen	LOCATION
dialjournallitcrit18chicrich.tsv	Roumania	LOCATION
dialjournallitcrit18chicrich.tsv	Roumanille	LOCATION
dialjournallitcrit16chicrich.tsv	Roumanilles	LOCATION
dialjournallitcrit18chicrich.tsv	Roumieux	LOCATION
dialjournallitcrit16chicrich.tsv	Round England	LOCATION
dialjournallitcrit15chicrich.tsv	Row Wilson	LOCATION
dialjournallitcrit17chicrich.tsv	Roxburg	LOCATION
dialjournallitcrit19chicrich.tsv	Roxbury	LOCATION
dialjournallitcrit19chicrich.tsv	Rozinante	LOCATION
dialjournallitcrit15chicrich.tsv	Ruskin	LOCATION
dialjournallitcrit15chicrich.tsv	Russia	LOCATION
dialjournallitcrit19chicrich.tsv	Ruth	LOCATION
dialjournallitcrit15chicrich.tsv	Rutland	LOCATION
dialjournallitcrit19chicrich.tsv	Ruysdael	LOCATION
dialjournallitcrit17chicrich.tsv	Rydal Mount	LOCATION
dialjournallitcrit17chicrich.tsv	Rye Beach	LOCATION
dialjournallitcrit18chicrich.tsv	S.B.	LOCATION
dialjournallitcrit19chicrich.tsv	S.B. Illus.	LOCATION
dialjournallitcrit17chicrich.tsv	S.D.	LOCATION
dialjournallitcrit18chicrich.tsv	Sachtleben	LOCATION
dialjournallitcrit15chicrich.tsv	Sackville	LOCATION
dialjournallitcrit19chicrich.tsv	Sacramento	LOCATION
dialjournallitcrit15chicrich.tsv	Saghalien	LOCATION
dialjournallitcrit17chicrich.tsv	Saguenay	LOCATION
dialjournallitcrit19chicrich.tsv	Sail Francisco	LOCATION
dialjournallitcrit16chicrich.tsv	Saint	LOCATION
dialjournallitcrit18chicrich.tsv	Sainte	LOCATION
dialjournallitcrit15chicrich.tsv	Saintsbury	LOCATION
dialjournallitcrit15chicrich.tsv	Sakha	LOCATION
dialjournallitcrit15chicrich.tsv	Sala	LOCATION
dialjournallitcrit18chicrich.tsv	Saldanha Da Gama	LOCATION
dialjournallitcrit16chicrich.tsv	Salem	LOCATION
dialjournallitcrit18chicrich.tsv	Salerno	LOCATION
dialjournallitcrit18chicrich.tsv	Salisbury	LOCATION
dialjournallitcrit16chicrich.tsv	Salishan Languages	LOCATION
dialjournallitcrit15chicrich.tsv	Salmon River	LOCATION
dialjournallitcrit17chicrich.tsv	Salonica	LOCATION
dialjournallitcrit15chicrich.tsv	Salt Lake City	LOCATION
dialjournallitcrit15chicrich.tsv	Salvini	LOCATION
dialjournallitcrit17chicrich.tsv	Samaria	LOCATION
dialjournallitcrit19chicrich.tsv	Samarkand	LOCATION
dialjournallitcrit18chicrich.tsv	Samary	LOCATION
dialjournallitcrit17chicrich.tsv	Sambo	LOCATION
dialjournallitcrit15chicrich.tsv	Sam Houston	LOCATION
dialjournallitcrit16chicrich.tsv	Samoa	LOCATION
dialjournallitcrit16chicrich.tsv	Sanbonifazio	LOCATION
dialjournallitcrit15chicrich.tsv	San Domingo	LOCATION
dialjournallitcrit16chicrich.tsv	Sandwich	LOCATION
dialjournallitcrit17chicrich.tsv	Sandwich Islands	LOCATION
dialjournallitcrit18chicrich.tsv	San Fran	LOCATION
dialjournallitcrit17chicrich.tsv	San Franciscans	LOCATION
dialjournallitcrit15chicrich.tsv	San Francisco	LOCATION
dialjournallitcrit17chicrich.tsv	San Francisco Vigilantes	LOCATION
dialjournallitcrit17chicrich.tsv	San Francisco Vigilants	LOCATION
dialjournallitcrit17chicrich.tsv	San Giorgio	LOCATION
dialjournallitcrit15chicrich.tsv	San Gregorio	LOCATION
dialjournallitcrit15chicrich.tsv	San Jacinto	LOCATION
dialjournallitcrit19chicrich.tsv	Sankuru	LOCATION
dialjournallitcrit18chicrich.tsv	San Marco	LOCATION
dialjournallitcrit16chicrich.tsv	San Martin	LOCATION
dialjournallitcrit17chicrich.tsv	San Michele	LOCATION
dialjournallitcrit19chicrich.tsv	San Pedro	LOCATION
dialjournallitcrit19chicrich.tsv	Sanseverina	LOCATION
dialjournallitcrit15chicrich.tsv	Santa	LOCATION
dialjournallitcrit15chicrich.tsv	Santa Anna	LOCATION
dialjournallitcrit15chicrich.tsv	Santa Clara	LOCATION
dialjournallitcrit15chicrich.tsv	Santa Domingo	LOCATION
dialjournallitcrit17chicrich.tsv	Santa Lucia	LOCATION
dialjournallitcrit19chicrich.tsv	Santa Monica	LOCATION
dialjournallitcrit17chicrich.tsv	Santo Domingo	LOCATION
dialjournallitcrit15chicrich.tsv	Sapotaceae	LOCATION
dialjournallitcrit18chicrich.tsv	Sappho	LOCATION
dialjournallitcrit19chicrich.tsv	Sapporo	LOCATION
dialjournallitcrit15chicrich.tsv	Saracens	LOCATION
dialjournallitcrit15chicrich.tsv	Saratoga	LOCATION
dialjournallitcrit17chicrich.tsv	Sardinia	LOCATION
dialjournallitcrit15chicrich.tsv	Sargent	LOCATION
dialjournallitcrit17chicrich.tsv	Sarnia	LOCATION
dialjournallitcrit18chicrich.tsv	Sarpi	LOCATION
dialjournallitcrit15chicrich.tsv	Saskatchewan	LOCATION
dialjournallitcrit16chicrich.tsv	Saskia	LOCATION
dialjournallitcrit19chicrich.tsv	Satin	LOCATION
dialjournallitcrit17chicrich.tsv	Satsuma	LOCATION
dialjournallitcrit16chicrich.tsv	Sault	LOCATION
dialjournallitcrit15chicrich.tsv	Sauquoit	LOCATION
dialjournallitcrit15chicrich.tsv	Savannah	LOCATION
dialjournallitcrit18chicrich.tsv	Savelli	LOCATION
dialjournallitcrit15chicrich.tsv	Savona	LOCATION
dialjournallitcrit17chicrich.tsv	Savonarola	LOCATION
dialjournallitcrit16chicrich.tsv	Saxon	LOCATION
dialjournallitcrit16chicrich.tsv	Saxony	LOCATION
dialjournallitcrit16chicrich.tsv	Scandi	LOCATION
dialjournallitcrit18chicrich.tsv	Scandina	LOCATION
dialjournallitcrit15chicrich.tsv	Scandinavia	LOCATION
dialjournallitcrit18chicrich.tsv	Scartazzini	LOCATION
dialjournallitcrit17chicrich.tsv	Schaffle	LOCATION
dialjournallitcrit18chicrich.tsv	Schelling	LOCATION
dialjournallitcrit16chicrich.tsv	Schellingisms	LOCATION
dialjournallitcrit18chicrich.tsv	Schick	LOCATION
dialjournallitcrit15chicrich.tsv	Schlossplatz	LOCATION
dialjournallitcrit16chicrich.tsv	Schmidt	LOCATION
dialjournallitcrit19chicrich.tsv	Schoolcraft	LOCATION
dialjournallitcrit18chicrich.tsv	Schumann	LOCATION
dialjournallitcrit17chicrich.tsv	Schweg	LOCATION
dialjournallitcrit17chicrich.tsv	Scot	LOCATION
dialjournallitcrit15chicrich.tsv	Scotia	LOCATION
dialjournallitcrit15chicrich.tsv	Scotland	LOCATION
dialjournallitcrit18chicrich.tsv	Scots	LOCATION
dialjournallitcrit15chicrich.tsv	Scott	LOCATION
dialjournallitcrit19chicrich.tsv	Seattle	LOCATION
dialjournallitcrit15chicrich.tsv	Sebastopol	LOCATION
dialjournallitcrit19chicrich.tsv	Segowli	LOCATION
dialjournallitcrit16chicrich.tsv	Seine	LOCATION
dialjournallitcrit19chicrich.tsv	Selborne	LOCATION
dialjournallitcrit15chicrich.tsv	Seneca	LOCATION
dialjournallitcrit16chicrich.tsv	Senores Valera	LOCATION
dialjournallitcrit19chicrich.tsv	Sepia	LOCATION
dialjournallitcrit18chicrich.tsv	Sept.	LOCATION
dialjournallitcrit17chicrich.tsv	Septem	LOCATION
dialjournallitcrit15chicrich.tsv	Serbia	LOCATION
dialjournallitcrit15chicrich.tsv	Servia	LOCATION
dialjournallitcrit16chicrich.tsv	Seven Pines	LOCATION
dialjournallitcrit15chicrich.tsv	Seventh London	LOCATION
dialjournallitcrit18chicrich.tsv	Seville	LOCATION
dialjournallitcrit17chicrich.tsv	Sevljevo	LOCATION
dialjournallitcrit15chicrich.tsv	Sewanee	LOCATION
dialjournallitcrit15chicrich.tsv	Seward	LOCATION
dialjournallitcrit15chicrich.tsv	Shakespeare	LOCATION
dialjournallitcrit17chicrich.tsv	Shakespearean	LOCATION
dialjournallitcrit15chicrich.tsv	Shallows	LOCATION
dialjournallitcrit16chicrich.tsv	Shamrock	LOCATION
dialjournallitcrit17chicrich.tsv	Shanghai	LOCATION
dialjournallitcrit15chicrich.tsv	Sheffield	LOCATION
dialjournallitcrit15chicrich.tsv	Shelley	LOCATION
dialjournallitcrit19chicrich.tsv	Shenandoah Valley	LOCATION
dialjournallitcrit16chicrich.tsv	Shenstone	LOCATION
dialjournallitcrit15chicrich.tsv	Sherbrooke	LOCATION
dialjournallitcrit15chicrich.tsv	Sheri	LOCATION
dialjournallitcrit16chicrich.tsv	Shiloh	LOCATION
dialjournallitcrit19chicrich.tsv	Shimoda	LOCATION
dialjournallitcrit19chicrich.tsv	Shimonoseki	LOCATION
dialjournallitcrit17chicrich.tsv	Shinnecock	LOCATION
dialjournallitcrit19chicrich.tsv	Shire Highlands	LOCATION
dialjournallitcrit17chicrich.tsv	Shrew	LOCATION
dialjournallitcrit15chicrich.tsv	Siam	LOCATION
dialjournallitcrit16chicrich.tsv	Siarn	LOCATION
dialjournallitcrit15chicrich.tsv	Siberia	LOCATION
dialjournallitcrit19chicrich.tsv	Siberian Asia	LOCATION
dialjournallitcrit15chicrich.tsv	Sicily	LOCATION
dialjournallitcrit16chicrich.tsv	Sidney	LOCATION
dialjournallitcrit15chicrich.tsv	Siegfried	LOCATION
dialjournallitcrit15chicrich.tsv	Siena	LOCATION
dialjournallitcrit18chicrich.tsv	Sierra Foot Hills	LOCATION
dialjournallitcrit17chicrich.tsv	Sierra Nevada	LOCATION
dialjournallitcrit18chicrich.tsv	Sightless	LOCATION
dialjournallitcrit15chicrich.tsv	Signoria	LOCATION
dialjournallitcrit18chicrich.tsv	Silesia	LOCATION
dialjournallitcrit19chicrich.tsv	Simplest	LOCATION
dialjournallitcrit16chicrich.tsv	Sinai Tem	LOCATION
dialjournallitcrit16chicrich.tsv	Singacad	LOCATION
dialjournallitcrit15chicrich.tsv	Singapore	LOCATION
dialjournallitcrit17chicrich.tsv	Sioux	LOCATION
dialjournallitcrit18chicrich.tsv	Sioux City	LOCATION
dialjournallitcrit16chicrich.tsv	Sir William	LOCATION
dialjournallitcrit17chicrich.tsv	Siskiyou	LOCATION
dialjournallitcrit19chicrich.tsv	Skagen	LOCATION
dialjournallitcrit19chicrich.tsv	Skopas	LOCATION
dialjournallitcrit16chicrich.tsv	Slavonian	LOCATION
dialjournallitcrit19chicrich.tsv	Slidell	LOCATION
dialjournallitcrit18chicrich.tsv	Sloan	LOCATION
dialjournallitcrit16chicrich.tsv	Sly Panurge	LOCATION
dialjournallitcrit17chicrich.tsv	Smith	LOCATION
dialjournallitcrit17chicrich.tsv	Smoky	LOCATION
dialjournallitcrit16chicrich.tsv	Smolensk	LOCATION
dialjournallitcrit15chicrich.tsv	Smyrna	LOCATION
dialjournallitcrit17chicrich.tsv	Snaffle	LOCATION
dialjournallitcrit15chicrich.tsv	Snpt	LOCATION
dialjournallitcrit19chicrich.tsv	Sobieski	LOCATION
dialjournallitcrit19chicrich.tsv	Social England	LOCATION
dialjournallitcrit15chicrich.tsv	Socrates	LOCATION
dialjournallitcrit17chicrich.tsv	Sofia	LOCATION
dialjournallitcrit18chicrich.tsv	Soissons	LOCATION
dialjournallitcrit15chicrich.tsv	Solomon	LOCATION
dialjournallitcrit17chicrich.tsv	Somerset	LOCATION
dialjournallitcrit16chicrich.tsv	Sopho	LOCATION
dialjournallitcrit17chicrich.tsv	Sophocles	LOCATION
dialjournallitcrit17chicrich.tsv	Sophomore	LOCATION
dialjournallitcrit15chicrich.tsv	Sorbonne	LOCATION
dialjournallitcrit17chicrich.tsv	Soult	LOCATION
dialjournallitcrit16chicrich.tsv	Soundest	LOCATION
dialjournallitcrit16chicrich.tsv	Souriau	LOCATION
dialjournallitcrit18chicrich.tsv	South	LOCATION
dialjournallitcrit16chicrich.tsv	South Africa	LOCATION
dialjournallitcrit19chicrich.tsv	South African Republic	LOCATION
dialjournallitcrit16chicrich.tsv	South African States	LOCATION
dialjournallitcrit15chicrich.tsv	South America	LOCATION
dialjournallitcrit15chicrich.tsv	Southampton	LOCATION
dialjournallitcrit19chicrich.tsv	South Atlantic	LOCATION
dialjournallitcrit19chicrich.tsv	South Caro	LOCATION
dialjournallitcrit16chicrich.tsv	South Carolina	LOCATION
dialjournallitcrit18chicrich.tsv	South Carolinian	LOCATION
dialjournallitcrit15chicrich.tsv	South Dakota	LOCATION
dialjournallitcrit17chicrich.tsv	South Division Of The City	LOCATION
dialjournallitcrit18chicrich.tsv	South Dome	LOCATION
dialjournallitcrit19chicrich.tsv	Southeastern Europe	LOCATION
dialjournallitcrit17chicrich.tsv	South England	LOCATION
dialjournallitcrit17chicrich.tsv	Southern And Eastern Europe	LOCATION
dialjournallitcrit15chicrich.tsv	Southern California	LOCATION
dialjournallitcrit15chicrich.tsv	Southern China	LOCATION
dialjournallitcrit15chicrich.tsv	Southern Europe	LOCATION
dialjournallitcrit15chicrich.tsv	Southern France	LOCATION
dialjournallitcrit19chicrich.tsv	Southern Italy	LOCATION
dialjournallitcrit19chicrich.tsv	Southern Japan	LOCATION
dialjournallitcrit18chicrich.tsv	Southern Kyoto	LOCATION
dialjournallitcrit19chicrich.tsv	Southern Norway	LOCATION
dialjournallitcrit16chicrich.tsv	Southern Ohio	LOCATION
dialjournallitcrit18chicrich.tsv	Southern Pacific	LOCATION
dialjournallitcrit19chicrich.tsv	Southern Spain	LOCATION
dialjournallitcrit16chicrich.tsv	Southern States	LOCATION
dialjournallitcrit16chicrich.tsv	Southey	LOCATION
dialjournallitcrit16chicrich.tsv	South Kensington	LOCATION
dialjournallitcrit15chicrich.tsv	South Kensington Museum	LOCATION
dialjournallitcrit18chicrich.tsv	South Of France	LOCATION
dialjournallitcrit19chicrich.tsv	South Pacific	LOCATION
dialjournallitcrit17chicrich.tsv	South Place Chapel	LOCATION
dialjournallitcrit16chicrich.tsv	South Sea	LOCATION
dialjournallitcrit17chicrich.tsv	South Sea Island	LOCATION
dialjournallitcrit15chicrich.tsv	South Sea Islanders	LOCATION
dialjournallitcrit17chicrich.tsv	South Sea Islands	LOCATION
dialjournallitcrit17chicrich.tsv	South Sea Island Stories	LOCATION
dialjournallitcrit17chicrich.tsv	South Seas	LOCATION
dialjournallitcrit19chicrich.tsv	South Side	LOCATION
dialjournallitcrit18chicrich.tsv	South Wales	LOCATION
dialjournallitcrit19chicrich.tsv	Southwest	LOCATION
dialjournallitcrit18chicrich.tsv	Southwest Mun	LOCATION
dialjournallitcrit18chicrich.tsv	Southwest Munster	LOCATION
dialjournallitcrit18chicrich.tsv	South-west Munster	LOCATION
dialjournallitcrit15chicrich.tsv	Spain	LOCATION
dialjournallitcrit16chicrich.tsv	Spalding	LOCATION
dialjournallitcrit18chicrich.tsv	Spanish America	LOCATION
dialjournallitcrit18chicrich.tsv	Sparta	LOCATION
dialjournallitcrit17chicrich.tsv	Spenser	LOCATION
dialjournallitcrit17chicrich.tsv	Spinoza	LOCATION
dialjournallitcrit15chicrich.tsv	Spitak Gompa	LOCATION
dialjournallitcrit15chicrich.tsv	Spofford	LOCATION
dialjournallitcrit17chicrich.tsv	Spoleto	LOCATION
dialjournallitcrit18chicrich.tsv	Spottsylvania	LOCATION
dialjournallitcrit17chicrich.tsv	Spring	LOCATION
dialjournallitcrit16chicrich.tsv	Springfield	LOCATION
dialjournallitcrit18chicrich.tsv	Squire	LOCATION
dialjournallitcrit16chicrich.tsv	Squirrel	LOCATION
dialjournallitcrit17chicrich.tsv	Srinagar	LOCATION
dialjournallitcrit15chicrich.tsv	Srinagur	LOCATION
dialjournallitcrit18chicrich.tsv	St.	LOCATION
dialjournallitcrit15chicrich.tsv	St. Agnes	LOCATION
dialjournallitcrit15chicrich.tsv	St. Andrews	LOCATION
dialjournallitcrit16chicrich.tsv	St. Asaph	LOCATION
dialjournallitcrit18chicrich.tsv	St. Bartholo	LOCATION
dialjournallitcrit15chicrich.tsv	St. Bartholomew	LOCATION
dialjournallitcrit18chicrich.tsv	St. Benedict	LOCATION
dialjournallitcrit17chicrich.tsv	St. Bonaventura	LOCATION
dialjournallitcrit16chicrich.tsv	St. Boniface	LOCATION
dialjournallitcrit17chicrich.tsv	St. Castin	LOCATION
dialjournallitcrit19chicrich.tsv	St. David	LOCATION
dialjournallitcrit18chicrich.tsv	St. Domingo	LOCATION
dialjournallitcrit15chicrich.tsv	St. Dunstan	LOCATION
dialjournallitcrit16chicrich.tsv	St. George	LOCATION
dialjournallitcrit19chicrich.tsv	St. Germain	LOCATION
dialjournallitcrit16chicrich.tsv	St. Germains	LOCATION
dialjournallitcrit19chicrich.tsv	St. Giles	LOCATION
dialjournallitcrit15chicrich.tsv	St. Helena	LOCATION
dialjournallitcrit18chicrich.tsv	St. James	LOCATION
dialjournallitcrit15chicrich.tsv	St. Januarius	LOCATION
dialjournallitcrit17chicrich.tsv	St. John	LOCATION
dialjournallitcrit16chicrich.tsv	St. John 's River	LOCATION
dialjournallitcrit19chicrich.tsv	St. Kitts	LOCATION
dialjournallitcrit16chicrich.tsv	St. Lawrence	LOCATION
dialjournallitcrit15chicrich.tsv	St. Louis	LOCATION
dialjournallitcrit18chicrich.tsv	St. Louis Public Library	LOCATION
dialjournallitcrit16chicrich.tsv	St. Louis Republic	LOCATION
dialjournallitcrit19chicrich.tsv	St. Lucia	LOCATION
dialjournallitcrit19chicrich.tsv	St. Nicholas	LOCATION
dialjournallitcrit15chicrich.tsv	St. Paul	LOCATION
dialjournallitcrit18chicrich.tsv	St. Peter	LOCATION
dialjournallitcrit15chicrich.tsv	St. Petersburg	LOCATION
dialjournallitcrit19chicrich.tsv	St. Thomas	LOCATION
dialjournallitcrit17chicrich.tsv	St. Union Square	LOCATION
dialjournallitcrit16chicrich.tsv	St. Valentine	LOCATION
dialjournallitcrit17chicrich.tsv	St. Vitus	LOCATION
dialjournallitcrit18chicrich.tsv	Stamford	LOCATION
dialjournallitcrit18chicrich.tsv	Stamford Hill	LOCATION
dialjournallitcrit19chicrich.tsv	Standish	LOCATION
dialjournallitcrit17chicrich.tsv	Stanford	LOCATION
dialjournallitcrit16chicrich.tsv	Staten Island	LOCATION
dialjournallitcrit16chicrich.tsv	Staten Island.N	LOCATION
dialjournallitcrit18chicrich.tsv	State Of Maine	LOCATION
dialjournallitcrit16chicrich.tsv	State Of Massachu	LOCATION
dialjournallitcrit16chicrich.tsv	State Of New York	LOCATION
dialjournallitcrit16chicrich.tsv	State Of The Union	LOCATION
dialjournallitcrit15chicrich.tsv	States	LOCATION
dialjournallitcrit16chicrich.tsv	Statius	LOCATION
dialjournallitcrit16chicrich.tsv	Statuary	LOCATION
dialjournallitcrit19chicrich.tsv	Stettin	LOCATION
dialjournallitcrit15chicrich.tsv	Stillwater	LOCATION
dialjournallitcrit17chicrich.tsv	St Louis	LOCATION
dialjournallitcrit15chicrich.tsv	Stockholm	LOCATION
dialjournallitcrit15chicrich.tsv	Ston	LOCATION
dialjournallitcrit18chicrich.tsv	Storrs	LOCATION
dialjournallitcrit17chicrich.tsv	Strachey	LOCATION
dialjournallitcrit19chicrich.tsv	Straf	LOCATION
dialjournallitcrit18chicrich.tsv	Strafford	LOCATION
dialjournallitcrit15chicrich.tsv	Strand	LOCATION
dialjournallitcrit16chicrich.tsv	Strasburg	LOCATION
dialjournallitcrit15chicrich.tsv	Strassburg	LOCATION
dialjournallitcrit16chicrich.tsv	Stratford	LOCATION
dialjournallitcrit16chicrich.tsv	Stratford Church	LOCATION
dialjournallitcrit15chicrich.tsv	Stratforde	LOCATION
dialjournallitcrit15chicrich.tsv	Stratford-on-avon	LOCATION
dialjournallitcrit15chicrich.tsv	Strindberg	LOCATION
dialjournallitcrit18chicrich.tsv	Strype	LOCATION
dialjournallitcrit18chicrich.tsv	Subadra	LOCATION
dialjournallitcrit19chicrich.tsv	Suburbia	LOCATION
dialjournallitcrit15chicrich.tsv	Suffolk	LOCATION
dialjournallitcrit19chicrich.tsv	Sultan	LOCATION
dialjournallitcrit15chicrich.tsv	Sunderland	LOCATION
dialjournallitcrit15chicrich.tsv	Sunset Sea	LOCATION
dialjournallitcrit15chicrich.tsv	Surrey	LOCATION
dialjournallitcrit19chicrich.tsv	Susanna	LOCATION
dialjournallitcrit17chicrich.tsv	Susiaua	LOCATION
dialjournallitcrit16chicrich.tsv	Sutherland	LOCATION
dialjournallitcrit18chicrich.tsv	Svea	LOCATION
dialjournallitcrit16chicrich.tsv	Swansea	LOCATION
dialjournallitcrit15chicrich.tsv	Swarth	LOCATION
dialjournallitcrit17chicrich.tsv	Swatow	LOCATION
dialjournallitcrit15chicrich.tsv	Sweden	LOCATION
dialjournallitcrit15chicrich.tsv	Swinburne	LOCATION
dialjournallitcrit15chicrich.tsv	Switzerland	LOCATION
dialjournallitcrit17chicrich.tsv	Sydney	LOCATION
dialjournallitcrit16chicrich.tsv	Symonds	LOCATION
dialjournallitcrit18chicrich.tsv	Syracuse	LOCATION
dialjournallitcrit15chicrich.tsv	Syria	LOCATION
dialjournallitcrit16chicrich.tsv	Syrie	LOCATION
dialjournallitcrit19chicrich.tsv	Tabasco	LOCATION
